user_id,video_id,step,watch_time,watch_percentage,engagement_score,liked,language
81,s8e9E3l4SKk,14,217,0.3641575636675815,0.5184945382005489,1,Korean
81,sZqZgEEB5SI,15,426,0.6108789049565092,0.6665273429739055,1,Korean
81,O74sy2_T65Q,16,425,0.7123350271640195,0.4274010162984117,0,Korean
81,BKlGs3g6kWc,17,558,0.8339996207341278,0.5003997724404766,0,Korean
81,BRGn0mLy-VM,18,351,0.6394717009362582,0.3836830205617549,0,Korean
81,mMjJWvzCq9U,19,495,0.6710565134722014,0.7026339080833208,1,Korean
82,XV_QQ7Unqng,0,1231,0.8991394592554247,0.8394836755532549,1,Japanese
82,Lg7Bbjd_zhM,1,992,0.8439364688875926,0.8063618813325555,1,Japanese
82,MNupe3gmJYY,2,1127,0.9292372386755755,0.8575423432053453,1,Japanese
82,gP5rZvsw0eE,3,973,0.8285062150825055,0.7971037290495033,1,Japanese
82,Xo4cqiXxgtU,4,1024,0.8663019528755297,0.5197811717253178,0,Japanese
82,36kZ8xojIz0,5,804,0.7276142766599535,0.4365685659959721,0,Japanese
82,xteL6fuFv70,6,1011,0.7983686712028344,0.7790212027217006,1,Japanese
82,r90hJhOlbf8,7,963,0.8260705330247669,0.49564231981486007,0,Japanese
82,modmaVW9EKI,8,849,0.8238064424695484,0.794283865481729,1,Japanese
82,6sexVZpv5RI,9,1008,0.8189130118478387,0.7913478071087032,1,Japanese
82,hkwaFrsB2MQ,10,968,0.8048426357224444,0.4829055814334666,0,Japanese
82,gP5rZvsw0eE,11,846,0.6983883209180433,0.7190329925508259,1,Japanese
82,UeVoE1Bgb5k,12,840,0.7673318254596003,0.7603990952757602,1,Japanese
82,_E4cdaRu5y4,13,985,0.7970777601088335,0.7782466560653001,1,Japanese
82,GKpujELy-kU,14,1172,0.867830781900631,0.8206984691403785,1,Japanese
82,pL2iEKcpkaE,15,868,0.7472568578312226,0.7483541146987336,1,Japanese
82,YAzFYxHcTNk,16,886,0.7678221242041363,0.46069327452248177,0,Japanese
82,fc3khhUfgjA,17,892,0.7425932966520018,0.7455559779912011,1,Japanese
82,3mn5eGng8uQ,18,848,0.7275132529410124,0.43650795176460744,0,Japanese
82,82vPJPzwVAg,19,1064,0.8423204593631782,0.8053922756179068,1,Japanese
83,F4AEdWCB37o,0,708,0.718124830287094,0.7308748981722564,1,Telugu
83,r-iL1lxno-0,1,350,0.48227968417158873,0.5893678105029532,1,Telugu
83,Lo-DguXKxkk,2,371,0.4079463380142718,0.24476780280856308,0,Telugu
83,R_PvsjjXRz8,3,204,0.2431454568701553,0.44588727412209317,1,Telugu
83,_-oxAlQXv20,4,392,0.5035467539209388,0.6021280523525633,1,Telugu
83,SaWfkrDrC_w,5,381,0.42800290070536606,0.2568017404232196,0,Telugu
83,o6H2PVojbCM,6,679,0.4930518427912418,0.2958311056747451,0,Telugu
83,Ulz2Pg-aLkY,7,305,0.3296864871283099,0.4978118922769859,1,Telugu
83,d5LbnkyVQqA,8,136,0.16699968335333368,0.0,0,Telugu
83,a1z34DSeGTg,9,891,0.888556878442301,0.5331341270653805,0,Telugu
83,jfC0sCvtrB8,10,315,0.5832865704137361,0.6499719422482416,1,Telugu
83,xIODir3Rz9s,11,496,0.40774181771760076,0.5446450906305604,1,Telugu
83,Lib5Vmlu-7w,12,51,0.05,0.0,0,Telugu
83,PuzzJJ785dc,13,115,0.1439438177024207,0.18636629062145238,1,Telugu
83,0SMKG3SRGzQ,14,667,0.5135112026233972,0.6081067215740383,1,Telugu
83,zdiBM3qjIcI,15,925,0.6898359149992398,0.7139015489995438,1,Telugu
83,WPuhu6dYyQY,16,273,0.5128031148574048,0.6076818689144429,1,Telugu
83,JtSoHMVvKG8,17,96,0.15273278658036826,0.0,0,Telugu
83,xHLPSa78o74,18,264,0.24812669576422255,0.14887601745853352,0,Telugu
83,Vqn-oc7phdc,19,517,0.4203712055859341,0.5522227233515604,1,Telugu
84,GjyqhwMJ4ik,0,265,0.8760125023094815,0.5256075013856889,0,French
84,V9bayEQ7xwk,1,169,0.6060006331726904,0.6636003799036142,1,French
84,bmQI4-UXxOA,2,142,0.5013287078904498,0.3007972247342699,0,French
84,pRi-dZ3OFCg,3,113,0.5183071100347552,0.6109842660208531,1,French
84,2fmdvr4evBE,4,142,0.5795601867589616,0.647736112055377,1,French
84,mwkkaPda-vU,5,179,0.7037167491334078,0.42223004948004467,0,French
84,ZWHL1Qddiww,6,142,0.567248448936295,0.340349069361777,0,French
84,22m92xeJmW8,7,93,0.4212582854662096,0.5527549712797257,1,French
84,yGGkpB8iwwg,8,138,0.5063678801706412,0.6038207281023846,1,French
84,kz7XGDB3vq0,9,126,0.5353872674260767,0.321232360455646,0,French
84,bRp-JG4rJ-w,10,166,0.6744195203501225,0.7046517122100735,1,French
84,Arw56A1N13s,11,161,0.5382050230208124,0.6229230138124875,1,French
84,c3zPw-a325k,12,159,0.6082822220495879,0.6649693332297527,1,French
84,ZvbUfT52XBs,13,204,0.7344725720422917,0.440683543225375,0,French
84,iG8gcdI4bg4,14,178,0.6041792774782859,0.6625075664869715,1,French
84,curL32rU06w,15,127,0.4460897383254707,0.5676538429952824,1,French
84,Xg5cLMyExVs,16,146,0.5905859960702514,0.6543515976421508,1,French
84,banBn7VokqY,17,168,0.6376086951041526,0.6825652170624916,1,French
84,I5upLRBgkAM,18,148,0.5583172303967157,0.3349903382380294,0,French
84,Zv1TOK7rvOo,19,201,0.6173343365819394,0.6704006019491636,1,French
85,lD3iSD9kg94,0,840,0.7987043460179579,0.7792226076107747,1,Japanese
85,fbvyFA5riFs,1,945,0.819903416984447,0.7919420501906682,1,Japanese
85,hkwaFrsB2MQ,2,1106,0.8788334489866215,0.827300069391973,1,Japanese
85,GnsZ8ZCwzOk,3,1106,0.8726032326011174,0.5235619395606704,0,Japanese
85,U8QlglQivpE,4,1060,0.7985576784603265,0.779134607076196,1,Japanese
85,AiwztlqOJz0,5,919,0.7312821164077143,0.7387692698446287,1,Japanese
85,_IIH0HjUCyY,6,1070,0.8441280206376587,0.8064768123825952,1,Japanese
85,Fr0cJbApJFk,7,987,0.8223864079270801,0.493431844756248,0,Japanese
85,sPHYj-6SBPg,8,981,0.7709003004811972,0.7625401802887183,1,Japanese
85,kRTTvdrugQI,9,1024,0.8193792943095553,0.49162757658573314,0,Japanese
85,2Dhs89OLnMU,10,1029,0.8748325045645708,0.8248995027387425,1,Japanese
85,Xpfp9jwXKks,11,692,0.7700059378554347,0.4620035627132608,0,Japanese
85,cO7iYh_wdxg,12,857,0.8459955368895706,0.8075973221337422,1,Japanese
85,_7xZgkB92eQ,13,770,0.7196348493533196,0.7317809096119917,1,Japanese
85,P09_IWmjsLc,14,1012,0.7845593740619546,0.7707356244371728,1,Japanese
85,0aH2JyPKkcQ,15,971,0.8598292118289648,0.8158975270973787,1,Japanese
85,XrkjkEsz77g,16,979,0.8262585403741554,0.7957551242244931,1,Japanese
85,er7JQSwF1Ng,17,831,0.7880168737529121,0.7728101242517472,1,Japanese
85,B_v4nRnOs4A,18,865,0.7694447131268222,0.46166682787609326,0,Japanese
85,B7J47qFvdsk,19,1032,0.8440710171609482,0.5064426102965689,0,Japanese
86,MwnhGnyJxfU,0,446,1.0,0.8999999999999999,1,Korean
86,YSh7kp6umTc,1,666,1.0,0.8999999999999999,1,Korean
86,OektyOriDok,2,465,0.7490742885138648,0.44944457310831887,0,Korean
86,GcQ5HUKUaTA,3,305,0.5169748900369109,0.6101849340221466,1,Korean
86,jSqHotawH2M,4,703,0.9527361458840997,0.8716416875304598,1,Korean
86,Tjo4s7AMpfM,5,473,0.6541321058893977,0.6924792635336386,1,Korean
86,M_rnnvoL-lo,6,333,0.5188054003189955,0.6112832401913972,1,Korean
86,8x7AlYmexzk,7,310,0.7120824811324487,0.42724948867946916,0,Korean
86,MI0nxKUV8dQ,8,560,0.7931756941481387,0.7759054164888832,1,Korean
86,tNtcYIo6N04,9,329,0.7000402879569967,0.7200241727741981,1,Korean
86,zf4AhaKmGDM,10,341,0.6162004207989038,0.36972025247934226,0,Korean
86,xC11kG4YE_c,11,545,0.8037391015236194,0.7822434609141715,1,Korean
86,r5IFv5M3KZ4,12,341,0.49647757018927396,0.5978865421135644,1,Korean
86,dPbKfA6UIyg,13,454,0.8088448964530449,0.7853069378718269,1,Korean
86,iDdElhzVx_c,14,315,0.5348315356591535,0.3208989213954921,0,Korean
86,VWbVKrti4Qg,15,550,0.9226371540641017,0.8535822924384611,1,Korean
86,5i5biXZKap8,16,494,0.7339730128845295,0.7403838077307177,1,Korean
86,vez6vYpij4I,17,435,0.7408325595285139,0.7444995357171083,1,Korean
86,ktBPXhiRQTw,18,266,0.6671969268486238,0.7003181561091743,1,Korean
86,Hma-ub88wf8,19,325,0.771402175811361,0.46284130548681657,0,Korean
87,hWCwmf3o8oI,0,891,0.8488792347448046,0.8093275408468827,1,Japanese
87,BWPx-gQU5wU,1,861,0.7971006813801845,0.7782604088281107,1,Japanese
87,dSPZrUQNEh0,2,878,0.8019585744437808,0.7811751446662685,1,Japanese
87,BS8SvWxMCr4,3,1016,0.8424697541501744,0.8054818524901046,1,Japanese
87,H6nwc1n2-2g,4,976,0.7454485672770497,0.7472691403662297,1,Japanese
87,dPMqNCAxpMY,5,1076,0.8481086829441645,0.5088652097664987,0,Japanese
87,_NHrL7hkf6o,6,809,0.713055367769394,0.7278332206616365,1,Japanese
87,5SMMynP0dy4,7,1112,0.8524005993231156,0.8114403595938693,1,Japanese
87,WlDDih-9h44,8,955,0.7219989897109201,0.4331993938265521,0,Japanese
87,ogONHufCZLc,9,1152,0.8665198038303544,0.8199118822982125,1,Japanese
87,XUqRem0W8L8,10,702,0.7518168325725886,0.4510900995435531,0,Japanese
87,_IIH0HjUCyY,11,850,0.7124204931454238,0.7274522958872542,1,Japanese
87,20CKMBMN5S0,12,960,0.8188907687630722,0.7913344612578432,1,Japanese
87,ILw2I8ebWKs,13,893,0.8339523412374498,0.8003714047424699,1,Japanese
87,tttw2jy6Brg,14,999,0.8099197673477453,0.7859518604086471,1,Japanese
87,qbzy22AP7Js,15,812,0.6947872974477578,0.7168723784686546,1,Japanese
87,jPBiSdwn0WM,16,1080,0.816799725461808,0.7900798352770848,1,Japanese
87,a5FE0U-EYmo,17,778,0.6828963784870192,0.7097378270922114,1,Japanese
87,kZ_2qzvXYQ4,18,839,0.8253211356013894,0.4951926813608336,0,Japanese
87,hmrKjDgVpwI,19,924,0.7154446581570223,0.4292667948942134,0,Japanese
88,gVrhwJjDhDw,0,202,0.6205738387568573,0.3723443032541144,0,German
88,TN43jdvJ9-c,1,357,0.851016790974644,0.8106100745847864,1,German
88,wJVlulggpV4,2,289,0.707067857863447,0.4242407147180682,0,German
88,AVYiZAODfMs,3,308,0.5904538702717981,0.6542723221630788,1,German
88,iTIz7pF3Rec,4,297,0.7556337109580744,0.7533802265748446,1,German
88,zpizjRTjrGM,5,282,0.5230790326332827,0.3138474195799696,0,German
88,KQ3GUEFP53U,6,260,0.6515093695117461,0.3909056217070476,0,German
88,_JnEcSTFQuc,7,196,0.5898556747474636,0.35391340484847816,0,German
88,IsrdzewonMU,8,332,0.7534903414891765,0.4520942048935059,0,German
88,ToL4iNV8zkw,9,103,0.2384314463788682,0.1430588678273209,0,German
88,2hu_evXPpMM,10,268,0.5886092550901841,0.6531655530541105,1,German
88,VV6D3kY_3W8,11,225,0.530789335616982,0.3184736013701892,0,German
88,woOc1XYR-OI,12,95,0.3001476578429543,0.18008859470577257,0,German
88,nIawk3VehBI,13,76,0.2668579835796094,0.4601147901477656,1,German
88,qhiMDFSVLTw,14,233,0.5460120217886204,0.32760721307317225,0,German
88,w3quZja2r1E,15,442,0.7841576260786667,0.7704945756471999,1,German
88,E3inlVuLctc,16,178,0.38958268365677967,0.2337496101940678,0,German
88,qxGkk5l3Bws,17,150,0.4438862299836094,0.26633173799016563,0,German
88,RTx4XDSJw-I,18,14,0.05,0.0,0,German
88,-R3ncYKcamU,19,201,0.4683782507169872,0.2810269504301923,0,German
89,jGRyOPw93zg,0,284,0.7393300301684026,0.7435980181010415,1,German
89,AH779vullK8,1,111,0.4648945505205552,0.2789367303123331,0,German
89,ZeyZMwuEFNQ,2,170,0.4023475939156439,0.5414085563493863,1,German
89,Q8EseubDARU,3,236,0.6585356422999666,0.39512138537998,0,German
89,leO3wU8xbQ8,4,220,0.4119094404414212,0.5471456642648527,1,German
89,KSj3XHuABmI,5,283,0.7738428565166282,0.4643057139099769,0,German
89,4A6MUDEiBx8,6,114,0.3363893977936468,0.20183363867618806,0,German
89,2uFSOJAs370,7,118,0.2532638073991473,0.4519582844394884,1,German
89,rI87UM-GJXI,8,135,0.3504067307883869,0.5102440384730321,1,German
89,MnsaVxNnRhU,9,141,0.32618811591817465,0.19571286955090478,0,German
89,4CgnHGRUOMc,10,71,0.1717703279102042,0.0,0,German
89,vE38YIJ1O0g,11,171,0.3845255303558805,0.23071531821352828,0,German
89,8tmsoicSReo,12,27,0.0689505014186822,0.14137030085120927,1,German
89,4uEDA-VG5P0,13,192,0.5608086657236485,0.3364851994341891,0,German
89,prajf5VSRDQ,14,210,0.7074565489574427,0.7244739293744655,1,German
89,E-Ci2rm0c8k,15,150,0.33783830568409723,0.20270298341045834,0,German
89,964sYdW8G2Q,16,171,0.3949406074572779,0.23696436447436672,0,German
89,X_zoWQ9mY_E,17,84,0.2817084119748082,0.16902504718488492,0,German
89,XxiAy3dstZ8,18,164,0.4090974667821017,0.245458480069261,0,German
89,DZDfuSmb2RM,19,140,0.30588101432575293,0.48352860859545177,1,German
90,xHkxALq6q7A,0,346,0.7592544339041297,0.7555526603424778,1,Korean
90,nStAI9LRqQ8,1,461,0.967177410950996,0.8803064465705976,1,Korean
90,Bks3b2ytC_g,2,406,0.7421374988989317,0.745282499339359,1,Korean
90,XXIM2VkxP34,3,346,0.7565287919115044,0.7539172751469025,1,Korean
90,02f-4BdLuis,4,545,0.7674935647254192,0.7604961388352515,1,Korean
90,aTzSm8ER_iM,5,453,0.8249032446629561,0.7949419467977736,1,Korean
90,u72QzOXTL7g,6,455,0.8787020104214058,0.8272212062528435,1,Korean
90,GabUy-MDRjU,7,337,0.6503190742653138,0.6901914445591882,1,Korean
90,y3WuLvuLoHc,8,317,0.6687798219611476,0.7012678931766885,1,Korean
90,1KUr_JOVL0o,9,369,0.6395594145936204,0.3837356487561722,0,Korean
90,1d0GVBeu1c4,10,544,0.7004612786860298,0.4202767672116179,0,Korean
90,s7FB0WmiG_0,11,441,0.7526537776226694,0.45159226657360163,0,Korean
90,fai3daBgIUQ,12,378,0.657872711802662,0.3947236270815972,0,Korean
90,188Vjha0Ysg,13,457,0.6741949247120166,0.7045169548272099,1,Korean
90,GCMjR3y9kY8,14,426,0.8616834481720155,0.8170100689032092,1,Korean
90,YSh7kp6umTc,15,266,0.516680947846206,0.3100085687077236,0,Korean
90,aOIZratYRVQ,16,313,0.6003177805316519,0.3601906683189911,0,Korean
90,MMotmS8V0Bk,17,370,0.718811649776355,0.731286989865813,1,Korean
90,mKwqZIu-crw,18,693,1.0,0.6,0,Korean
90,eE-z8JUYJmY,19,474,0.6579429715930535,0.694765782955832,1,Korean
91,Or6qxmiXdGs,0,151,0.7584626953059281,0.4550776171835569,0,French
91,NULRVfGRfGw,1,180,0.6334513806336153,0.38007082838016915,0,French
91,vRbHgtbiGfk,2,145,0.6568442250777479,0.3941065350466487,0,French
91,u_-1jCHxB8Q,3,175,0.6638678048075112,0.6983206828845067,1,French
91,nNWmcauF-9I,4,117,0.4947080463196839,0.29682482779181035,0,French
91,cAhp-JLDiRI,5,129,0.5506301672669679,0.6303781003601807,1,French
91,U5TDUPUrmqQ,6,135,0.6072094487366443,0.36432566924198656,0,French
91,orfs-U5AmjU,7,118,0.5587370922865371,0.6352422553719222,1,French
91,_wChN4yabJM,8,209,0.6814549416006943,0.4088729649604166,0,French
91,W2WVSeOcuO0,9,148,0.6279119218919684,0.37674715313518103,0,French
91,qgXau8MhxaA,10,129,0.46977933635136315,0.5818676018108179,1,French
91,B4ygP2MIQic,11,134,0.5566610168042653,0.33399661008255915,0,French
91,SsYtdBj_Pdc,12,226,0.786956733149015,0.772174039889409,1,French
91,bbWFas1fJVE,13,170,0.5716668499819961,0.34300010998919767,0,French
91,Ac7a7DP9a_4,14,189,0.6668903626739263,0.7001342176043558,1,French
91,H07iLrh13SQ,15,189,0.6736761963836786,0.7042057178302071,1,French
91,Qm5ZH-o4qdk,16,66,0.3950179995092722,0.2370107997055633,0,French
91,jHybOFAvmOk,17,124,0.4133142534221478,0.24798855205328865,0,French
91,Zw5FiiVmgf8,18,138,0.555152965267443,0.6330917791604658,1,French
91,shmVN2Fu9tU,19,111,0.4782250709887614,0.5869350425932568,1,French
92,IwGjXDFC8kE,0,141,0.45697480931749557,0.2741848855904973,0,Spanish
92,IBRok8hS72o,1,171,0.47635147879884737,0.5858108872793084,1,Spanish
92,j8S2qkcnih0,2,162,0.3978964650678425,0.5387378790407055,1,Spanish
92,oPD8Z07zK4U,3,167,0.498386712582689,0.2990320275496134,0,Spanish
92,OIBG99riACs,4,179,0.5999734664291225,0.6599840798574734,1,Spanish
92,3L27ILCI1DA,5,75,0.38742921801796304,0.5324575308107777,1,Spanish
92,6Tw_LpsyCzM,6,32,0.08295441703215406,0.0,0,Spanish
92,XgGkM3igrtk,7,99,0.28208228438782224,0.16924937063269332,0,Spanish
92,PZpWtr-ehcc,8,204,0.5765776384038177,0.3459465830422906,0,Spanish
92,5wuq08B4u_U,9,189,0.5237314483213152,0.6142388689927891,1,Spanish
92,0zYvsH3IzTw,10,184,0.47459504097677574,0.5847570245860654,1,Spanish
92,n9uXUiBPPPY,11,221,0.7235819499486555,0.43414916996919334,0,Spanish
92,3xiFKybX2RI,12,183,0.46129317732058217,0.5767759063923492,1,Spanish
92,XOZsZ92FXNk,13,225,0.5222574661328061,0.6133544796796837,1,Spanish
92,qh3Vr7x_5bQ,14,288,0.7938702708310482,0.4763221624986289,0,Spanish
92,AvIh646qPg8,15,250,0.6904965671724311,0.4142979403034587,0,Spanish
92,iaoieyQ749w,16,314,0.7009025791600713,0.7205415474960427,1,Spanish
92,Y2y5Z7i4M2I,17,252,0.6729613643365926,0.4037768186019555,0,Spanish
92,6YHkNTRMUL8,18,93,0.30638617171565546,0.48383170302939327,1,Spanish
92,LYKJrL05FPo,19,138,0.42808172209124007,0.256849033254744,0,Spanish
93,TwydLMPScqI,0,183,0.4399179842937625,0.5639507905762575,1,Spanish
93,DAHcpOp3SE0,1,175,0.38988852369914095,0.23393311421948457,0,Spanish
93,YOyubtH2jOs,2,52,0.17152317688625063,0.20291390613175037,1,Spanish
93,3pdPW-lfbbE,3,387,1.0,0.8999999999999999,1,Spanish
93,3VDJQMaSWF0,4,243,0.5940518759083399,0.6564311255450039,1,Spanish
93,YJKTo5xmQXs,5,234,0.5472677754180448,0.3283606652508269,0,Spanish
93,HR1vseenRNA,6,105,0.31122051803331185,0.18673231081998712,0,Spanish
93,l1dQZ-dDZRk,7,150,0.45141138549999615,0.5708468312999977,1,Spanish
93,4Hu3T-mTiWw,8,165,0.476948007565206,0.2861688045391236,0,Spanish
93,-31Zs4RXeoM,9,107,0.222320259254037,0.1333921555524222,0,Spanish
93,s2y3z7IsCqY,10,266,0.6308177968790684,0.378490678127441,0,Spanish
93,W-4p-NqoTvA,11,109,0.25563507878933656,0.15338104727360194,0,Spanish
93,8gTdXx5OxDc,12,39,0.12144767739089751,0.0,0,Spanish
93,gHruDCvE93k,13,50,0.15811512426106455,0.1948690745566387,1,Spanish
93,9Mjmy1U0iPk,14,19,0.05,0.12999999999999995,1,Spanish
93,RkTi5_hu-kY,15,136,0.3926992618850008,0.5356195571310005,1,Spanish
93,77o299p5dFw,16,130,0.42589562642208745,0.5555373758532525,1,Spanish
93,hjC5AOFfQ0s,17,96,0.29098268168238645,0.4745896090094318,1,Spanish
93,gHruDCvE93k,18,189,0.5306738649333262,0.3184043189599957,0,Spanish
93,5Dprb5g-6_g,19,259,0.6437194152696151,0.686231649161769,1,Spanish
94,3p7W5r4t3As,0,1144,0.8416800836397763,0.8050080501838657,1,Japanese
94,niX34ZaS4wY,1,1171,0.845594713009874,0.8073568278059244,1,Japanese
94,OLhd85j7nQc,2,1044,0.8723188702573278,0.8233913221543967,1,Japanese
94,7c8_KdryWqg,3,1115,0.8687729798428638,0.8212637879057183,1,Japanese
94,iP3symHIsUs,4,983,0.8220949503687622,0.7932569702212573,1,Japanese
94,HkONJ_ilGDw,5,1015,0.814673388750654,0.7888040332503923,1,Japanese
94,TJ64ukzrJL4,6,1050,0.9249011799481045,0.8549407079688627,1,Japanese
94,d13iwg92Qzc,7,922,0.7671099306254108,0.7602659583752465,1,Japanese
94,z2QAaxIDoOI,8,1062,0.8486000391157601,0.809160023469456,1,Japanese
94,pze3ymYHDdo,9,721,0.7577754400515142,0.4546652640309085,0,Japanese
94,UkoV2-koBUQ,10,890,0.7622159065466267,0.757329543927976,1,Japanese
94,BS8SvWxMCr4,11,1089,0.7574597683500509,0.7544758610100305,1,Japanese
94,YAzFYxHcTNk,12,925,0.8307087817356209,0.4984252690413725,0,Japanese
94,aKloNmy1oNo,13,1005,0.743336083170521,0.7460016499023125,1,Japanese
94,A6OuodiGgIs,14,973,0.793190960849612,0.7759145765097673,1,Japanese
94,A9Ytvx37oAQ,15,855,0.7111395346385098,0.42668372078310585,0,Japanese
94,nqCWV0R5ysU,16,1006,0.8007706124838765,0.4804623674903259,0,Japanese
94,nog3veTft48,17,996,0.7236853795275447,0.7342112277165268,1,Japanese
94,vGsQywoE1CA,18,950,0.7679033992368081,0.7607420395420847,1,Japanese
94,NyxFxdOzGhA,19,941,0.776617214404514,0.7659703286427084,1,Japanese
95,yK7OY8XcRX8,0,195,0.5714886229287207,0.6428931737572324,1,Spanish
95,r1DvFVEL9As,1,209,0.5598361176720754,0.3359016706032452,0,Spanish
95,W-4d6rdrg3E,2,228,0.5717234116631049,0.6430340469978629,1,Spanish
95,lTo29-m7HZQ,3,325,0.9604557752438936,0.5762734651463362,0,Spanish
95,0z9_SB6NT8Y,4,76,0.25443089251724293,0.15265853551034575,0,Spanish
95,sv5RZpqPF7Y,5,95,0.29200919434890193,0.17520551660934117,0,Spanish
95,Qymvsuy6gHg,6,100,0.27370047025655314,0.1642202821539319,0,Spanish
95,vl8yv7kTTWI,7,254,0.602114494118814,0.6612686964712884,1,Spanish
95,3n4_AWqo91Y,8,192,0.460344159586794,0.2762064957520764,0,Spanish
95,UCoMgd1vDe4,9,127,0.5103978300697254,0.30623869804183523,0,Spanish
95,Dx7S34lNt6A,10,200,0.4725983332426093,0.5835589999455655,1,Spanish
95,921VacPJbFM,11,252,0.6408466721398105,0.3845080032838863,0,Spanish
95,YWnEddq90Xk,12,55,0.16466167462618653,0.0,0,Spanish
95,dul_EuolX8w,13,94,0.34877374637075637,0.5092642478224538,1,Spanish
95,DqVNvDuLav0,14,165,0.3730966312625534,0.523857978757532,1,Spanish
95,Wmn7cYCeUGM,15,148,0.4702589073528095,0.2821553444116857,0,Spanish
95,j5MXlcFThYc,16,138,0.37923143206565507,0.22753885923939304,0,Spanish
95,BgHd6t5_pKw,17,81,0.2404292890979856,0.14425757345879137,0,Spanish
95,n_HruKwZzNg,18,195,0.6733285307767203,0.7039971184660321,1,Spanish
95,KrQckuhoe4E,19,104,0.2526741057983337,0.15160446347900022,0,Spanish
96,lzGRP5FZxdI,0,215,0.49192309501335457,0.2951538570080127,0,Russian
96,4-3uWLUoljk,1,121,0.1743637433804467,0.204618246028268,1,Russian
96,4H7Ewj9ebnQ,2,328,0.6074904282012901,0.36449425692077403,0,Russian
96,5zV3tIGQszk,3,135,0.34260285293265436,0.5055617117595926,1,Russian
96,9z54EWOsZxI,4,135,0.2409640268160749,0.14457841608964495,0,Russian
96,A71F1bWwFII,5,138,0.29302126711759047,0.17581276027055429,0,Russian
96,5tictQjiEbo,6,276,0.7055229923588149,0.4233137954152889,0,Russian
96,lFwYOU1sYh4,7,192,0.3678568131515081,0.5207140878909049,1,Russian
96,QWGWgg_gBY8,8,115,0.22466229788043074,0.13479737872825845,0,Russian
96,8jYaU027ZLE,9,169,0.31165240679428574,0.18699144407657145,0,Russian
96,mLFHz-aej9U,10,385,0.5204881576913933,0.312292894614836,0,Russian
96,GPZ2JuStQY0,11,113,0.22005511289043045,0.13203306773425827,0,Russian
96,ehMg8ZK1QUc,12,41,0.07897925158802244,0.0,0,Russian
96,x2z55AjqcR0,13,255,0.5127331401070032,0.6076398840642019,1,Russian
96,sSRPafZoWbc,14,255,0.4844437891828801,0.29066627350972807,0,Russian
96,ygLYDYCzR08,15,223,0.48539976965519743,0.29123986179311845,0,Russian
96,d_8x-yLHZ4A,16,317,0.5933296944220355,0.6559978166532213,1,Russian
96,BpnZmFhONoM,17,444,0.8799100833505247,0.8279460500103148,1,Russian
96,AhBO3Rt7qac,18,328,0.5494553652093895,0.3296732191256337,0,Russian
96,4ame0qd4how,19,240,0.4367928784712448,0.2620757270827469,0,Russian
97,YNIxoOxPGWA,0,141,0.5519113152325416,0.33114678913952494,0,Spanish
97,eTDqoZ9Nq_Y,1,181,0.5949514260089414,0.3569708556053648,0,Spanish
97,__-RHlreaec,2,163,0.45544187636562317,0.5732651258193739,1,Spanish
97,54Q6TpcPxj8,3,76,0.25039832441887333,0.15023899465132398,0,Spanish
97,Wl79Y6mn40s,4,16,0.05,0.0,0,Spanish
97,62uv76jjUG8,5,142,0.4211099963204058,0.5526659977922435,1,Spanish
97,yyt6ES9ZwB4,6,229,0.47722449921897286,0.2863346995313837,0,Spanish
97,GZGdFRttWDI,7,224,0.6025852004981584,0.6615511202988951,1,Spanish
97,0VsBbSk9EwM,8,333,0.771278294031261,0.7627669764187566,1,Spanish
97,-50iGYl_VD0,9,229,0.7570474615367638,0.7542284769220582,1,Spanish
97,7zNsSDUAoTw,10,177,0.5838359574892777,0.35030157449356664,0,Spanish
97,hlQNk0N7cWk,11,179,0.5155044194899818,0.609302651693989,1,Spanish
97,BKHpi93sQOY,12,189,0.5289442979686861,0.6173665787812117,1,Spanish
97,2NlDM40s5iU,13,208,0.49503785384485216,0.5970227123069113,1,Spanish
97,Jn7tf1eKaFg,14,21,0.07256295125266154,0.1435377707515969,1,Spanish
97,kqO8hfrTKnA,15,171,0.4650786043624723,0.27904716261748336,0,Spanish
97,vgoQIB2RNVs,16,230,0.5717565013252194,0.3430539007951316,0,Spanish
97,pQKtWACtc74,17,216,0.5281200859515699,0.31687205157094195,0,Spanish
97,0z9_SB6NT8Y,18,214,0.5923126667337928,0.6553876000402756,1,Spanish
97,32ybRpQUl5w,19,90,0.262205878153255,0.457323526891953,1,Spanish
98,hf7z001WkJc,0,276,0.785330133077638,0.4711980798465828,0,English
98,4KiM_ng46dg,1,76,0.23627562778234462,0.14176537666940678,0,English
98,qniD1SHd42M,2,178,0.5248267091643729,0.3148960254986237,0,English
98,4v0nOAzcG2A,3,154,0.5867519079107271,0.6520511447464362,1,English
98,EEIP1YpFXrE,4,152,0.5494517560373603,0.32967105362241617,0,English
98,WA_bzIx8X0k,5,150,0.5399680703133389,0.6239808421880033,1,English
98,dIypnpzl6Wk,6,123,0.5404631971219193,0.6242779182731515,1,English
98,lyqww9P7qyw,7,87,0.28221520936406463,0.16932912561843877,0,English
98,KH-NMuBWQWE,8,206,0.6595011911355932,0.3957007146813559,0,English
98,zYWt2mnalP8,9,177,0.5920488890424686,0.35522933342548113,0,English
98,1tVWFsd5nMA,10,136,0.4687456819798917,0.281247409187935,0,English
98,0Fo5rISAJAw,11,136,0.4920520753177173,0.2952312451906304,0,English
98,TSqwDQHE1J8,12,304,0.9083140485933854,0.8449884291560312,1,English
